ID,x,y
46956, 409052.668828, 3659596.971474
46957, 409052.799513, 3659596.970261
46958, 409052.799513, 3659596.970261
46959, 409052.799513, 3659596.970261
46960, 409052.799513, 3659596.970261
46961, 409052.930197, 3659596.969048
46962, 409052.930197, 3659596.969048
46963, 409052.930197, 3659596.969048
46964, 409052.930197, 3659596.969048
46965, 409053.070114, 3659596.956662
46966, 409053.070114, 3659596.956662
46967, 409053.070114, 3659596.956662
46968, 409053.070114, 3659596.956662
46969, 409053.200799, 3659596.955449
46970, 409053.200799, 3659596.955449
46971, 409053.200799, 3659596.955449
46972, 409053.200799, 3659596.955449
46973, 409053.340818, 3659596.954150
46974, 409053.340818, 3659596.954150
46975, 409053.340818, 3659596.954150
46976, 409053.340818, 3659596.954150
46977, 409053.471503, 3659596.952937
46978, 409053.471503, 3659596.952937
46979, 409053.471503, 3659596.952937
46980, 409053.471503, 3659596.952937
46981, 409053.602188, 3659596.951724
46982, 409053.602188, 3659596.951724
46983, 409053.602188, 3659596.951724
46984, 409053.602188, 3659596.951724
46985, 409053.742207, 3659596.950425
46986, 409053.742207, 3659596.950425
46987, 409053.742207, 3659596.950425
46988, 409053.742207, 3659596.950425
46989, 409053.872995, 3659596.960299
46990, 409053.872995, 3659596.960299
46991, 409053.872995, 3659596.960299
46992, 409053.872995, 3659596.960299
46993, 409054.003680, 3659596.959086
46994, 409054.003680, 3659596.959086
46995, 409054.003680, 3659596.959086
46996, 409054.003680, 3659596.959086
46997, 409054.134364, 3659596.957873
46998, 409054.134364, 3659596.957873
46999, 409054.134364, 3659596.957873
47000, 409054.134364, 3659596.957873
47001, 409054.274178, 3659596.934400
47002, 409054.274178, 3659596.934400
47003, 409054.274178, 3659596.934400
47004, 409054.274178, 3659596.934400
47005, 409054.404760, 3659596.922100
47006, 409054.404760, 3659596.922100
47007, 409054.404760, 3659596.922100
47008, 409054.404760, 3659596.922100
47009, 409054.544882, 3659596.931888
47010, 409054.544882, 3659596.931888
47011, 409054.544882, 3659596.931888
47012, 409054.544882, 3659596.931888
47013, 409054.675773, 3659596.952849
47014, 409054.675773, 3659596.952849
47015, 409054.675773, 3659596.952849
47016, 409054.675773, 3659596.952849
47017, 409054.806561, 3659596.962723
47018, 409054.806561, 3659596.962723
47019, 409054.806561, 3659596.962723
47020, 409054.806561, 3659596.962723
47021, 409054.937142, 3659596.950423
47022, 409054.937142, 3659596.950423
47023, 409054.937142, 3659596.950423
47024, 409054.937142, 3659596.950423
47025, 409055.077162, 3659596.949124
47026, 409055.077162, 3659596.949124
47027, 409055.077162, 3659596.949124
47028, 409055.077162, 3659596.949124
47029, 409055.207744, 3659596.936824
47030, 409055.207744, 3659596.936824
47031, 409055.207744, 3659596.936824
47032, 409055.207744, 3659596.936824
47033, 409055.338531, 3659596.946698
47034, 409055.338531, 3659596.946698
47035, 409055.338531, 3659596.946698
47036, 409055.338531, 3659596.946698
47037, 409055.469216, 3659596.945485
47038, 409055.469216, 3659596.945485
47039, 409055.469216, 3659596.945485
47040, 409055.469216, 3659596.945485
47041, 409055.600004, 3659596.955359
47042, 409055.600004, 3659596.955359
47043, 409055.600004, 3659596.955359
47044, 409055.600004, 3659596.955359
47045, 409055.730792, 3659596.965233
47046, 409055.730792, 3659596.965233
47047, 409055.730792, 3659596.965233
47048, 409055.730792, 3659596.965233
47049, 409055.861476, 3659596.964021
47050, 409055.861476, 3659596.964021
47051, 409055.861476, 3659596.964021
47052, 409055.861476, 3659596.964021
47053, 409055.992161, 3659596.962808
47054, 409055.992161, 3659596.962808
47055, 409055.992161, 3659596.962808
47056, 409055.992161, 3659596.962808
47057, 409056.132078, 3659596.950422
47058, 409056.132078, 3659596.950422
47059, 409056.132078, 3659596.950422
47060, 409056.132078, 3659596.950422
47061, 409056.262865, 3659596.960296
47062, 409056.262865, 3659596.960296
47063, 409056.262865, 3659596.960296
47064, 409056.262865, 3659596.960296
47065, 409056.402988, 3659596.970083
47066, 409056.402988, 3659596.970083
47067, 409056.402988, 3659596.970083
47068, 409056.402988, 3659596.970083
47069, 409056.543007, 3659596.968784
47070, 409056.543007, 3659596.968784
47071, 409056.543007, 3659596.968784
47072, 409056.543007, 3659596.968784
47073, 409056.673692, 3659596.967571
47074, 409056.673692, 3659596.967571
47075, 409056.673692, 3659596.967571
47076, 409056.673692, 3659596.967571
47077, 409056.813608, 3659596.955185
47078, 409056.813608, 3659596.955185
47079, 409056.813608, 3659596.955185
47080, 409056.813608, 3659596.955185
47081, 409056.944190, 3659596.942885
47082, 409056.944190, 3659596.942885
47083, 409056.944190, 3659596.942885
47084, 409056.944190, 3659596.942885
47085, 409057.074772, 3659596.930586
47086, 409057.074772, 3659596.930586
47087, 409057.074772, 3659596.930586
47088, 409057.074772, 3659596.930586
47089, 409057.205457, 3659596.929373
47090, 409057.205457, 3659596.929373
47091, 409057.205457, 3659596.929373
47092, 409057.205457, 3659596.929373
47093, 409057.336142, 3659596.928160
47094, 409057.336142, 3659596.928160
47095, 409057.336142, 3659596.928160
47096, 409057.336142, 3659596.928160
47097, 409057.466827, 3659596.926947
47098, 409057.466827, 3659596.926947
47099, 409057.466827, 3659596.926947
47100, 409057.466827, 3659596.926947
47101, 409057.606846, 3659596.925648
47102, 409057.606846, 3659596.925648
47103, 409057.606846, 3659596.925648
47104, 409057.606846, 3659596.925648
47105, 409057.746763, 3659596.913262
47106, 409057.746763, 3659596.913262
47107, 409057.746763, 3659596.913262
47108, 409057.746763, 3659596.913262
47109, 409057.877447, 3659596.912049
47110, 409057.877447, 3659596.912049
47111, 409057.877447, 3659596.912049
47112, 409057.877447, 3659596.912049
47113, 409058.008132, 3659596.910836
47114, 409058.008132, 3659596.910836
47115, 409058.008132, 3659596.910836
47116, 409058.008132, 3659596.910836
47117, 409058.148152, 3659596.909537
47118, 409058.148152, 3659596.909537
47119, 409058.148152, 3659596.909537
47120, 409058.148152, 3659596.909537
47121, 409058.278836, 3659596.908324
47122, 409058.278836, 3659596.908324
47123, 409058.278836, 3659596.908324
47124, 409058.278836, 3659596.908324
47125, 409058.409624, 3659596.918198
47126, 409058.409624, 3659596.918198
47127, 409058.409624, 3659596.918198
47128, 409058.409624, 3659596.918198
47129, 409058.549746, 3659596.927986
47130, 409058.549746, 3659596.927986
47131, 409058.549746, 3659596.927986
47132, 409058.549746, 3659596.927986
47133, 409058.689766, 3659596.926686
47134, 409058.689766, 3659596.926686
47135, 409058.689766, 3659596.926686
47136, 409058.689766, 3659596.926686
47137, 409058.820451, 3659596.925474
47138, 409058.820451, 3659596.925474
47139, 409058.820451, 3659596.925474
47140, 409058.820451, 3659596.925474
47141, 409058.960367, 3659596.913088
47142, 409058.960367, 3659596.913088
47143, 409058.960367, 3659596.913088
47144, 409058.960367, 3659596.913088
47145, 409059.100387, 3659596.911788
47146, 409059.100387, 3659596.911788
47147, 409059.100387, 3659596.911788
47148, 409059.100387, 3659596.911788
47149, 409059.230969, 3659596.899489
47150, 409059.230969, 3659596.899489
47151, 409059.230969, 3659596.899489
47152, 409059.230969, 3659596.899489
47153, 409059.370782, 3659596.876016
47154, 409059.370782, 3659596.876016
47155, 409059.370782, 3659596.876016
47156, 409059.370782, 3659596.876016
47157, 409059.501467, 3659596.874803
47158, 409059.501467, 3659596.874803
47159, 409059.501467, 3659596.874803
47160, 409059.501467, 3659596.874803
47161, 409059.641486, 3659596.873504
47162, 409059.641486, 3659596.873504
47163, 409059.641486, 3659596.873504
47164, 409059.641486, 3659596.873504
47165, 409059.781609, 3659596.883291
47166, 409059.781609, 3659596.883291
47167, 409059.781609, 3659596.883291
47168, 409059.781609, 3659596.883291
47169, 409059.921628, 3659596.881992
47170, 409059.921628, 3659596.881992
47171, 409059.921628, 3659596.881992
47172, 409059.921628, 3659596.881992
47173, 409060.061545, 3659596.869606
47174, 409060.061545, 3659596.869606
47175, 409060.061545, 3659596.869606
47176, 409060.061545, 3659596.869606
47177, 409060.201461, 3659596.857220
47178, 409060.201461, 3659596.857220
47179, 409060.201461, 3659596.857220
47180, 409060.201461, 3659596.857220
47181, 409060.341481, 3659596.855920
47182, 409060.341481, 3659596.855920
47183, 409060.341481, 3659596.855920
47184, 409060.341481, 3659596.855920
47185, 409060.472063, 3659596.843621
47186, 409060.472063, 3659596.843621
47187, 409060.472063, 3659596.843621
47188, 409060.472063, 3659596.843621
47189, 409060.612185, 3659596.853408
47190, 409060.612185, 3659596.853408
47191, 409060.612185, 3659596.853408
47192, 409060.612185, 3659596.853408
47193, 409060.752307, 3659596.863196
47194, 409060.752307, 3659596.863196
47195, 409060.752307, 3659596.863196
47196, 409060.752307, 3659596.863196
47197, 409060.892327, 3659596.861896
47198, 409060.892327, 3659596.861896
47199, 409060.892327, 3659596.861896
47200, 409060.892327, 3659596.861896
47201, 409061.022909, 3659596.849597
47202, 409061.022909, 3659596.849597
47203, 409061.022909, 3659596.849597
47204, 409061.022909, 3659596.849597
47205, 409061.162825, 3659596.837211
47206, 409061.162825, 3659596.837211
47207, 409061.162825, 3659596.837211
47208, 409061.162825, 3659596.837211
47209, 409061.302845, 3659596.835911
47210, 409061.302845, 3659596.835911
47211, 409061.302845, 3659596.835911
47212, 409061.302845, 3659596.835911
47213, 409061.442967, 3659596.845699
47214, 409061.442967, 3659596.845699
47215, 409061.442967, 3659596.845699
47216, 409061.442967, 3659596.845699
47217, 409061.583089, 3659596.855486
47218, 409061.583089, 3659596.855486
47219, 409061.583089, 3659596.855486
47220, 409061.583089, 3659596.855486
47221, 409061.713877, 3659596.865361
47222, 409061.713877, 3659596.865361
47223, 409061.713877, 3659596.865361
47224, 409061.713877, 3659596.865361
47225, 409061.853999, 3659596.875148
47226, 409061.853999, 3659596.875148
47227, 409061.853999, 3659596.875148
47228, 409061.853999, 3659596.875148
47229, 409061.994019, 3659596.873849
47230, 409061.994019, 3659596.873849
47231, 409061.994019, 3659596.873849
47232, 409061.994019, 3659596.873849
47233, 409062.134038, 3659596.872549
47234, 409062.134038, 3659596.872549
47235, 409062.134038, 3659596.872549
47236, 409062.134038, 3659596.872549
47237, 409062.273955, 3659596.860163
47238, 409062.273955, 3659596.860163
47239, 409062.273955, 3659596.860163
47240, 409062.273955, 3659596.860163
47241, 409062.413974, 3659596.858864
47242, 409062.413974, 3659596.858864
47243, 409062.413974, 3659596.858864
47244, 409062.413974, 3659596.858864
47245, 409062.544659, 3659596.857651
47246, 409062.544659, 3659596.857651
47247, 409062.544659, 3659596.857651
47248, 409062.544659, 3659596.857651
47249, 409062.684781, 3659596.867439
47250, 409062.684781, 3659596.867439
47251, 409062.684781, 3659596.867439
47252, 409062.684781, 3659596.867439
47253, 409062.815569, 3659596.877313
47254, 409062.815569, 3659596.877313
47255, 409062.815569, 3659596.877313
47256, 409062.815569, 3659596.877313
47257, 409062.955485, 3659596.864927
47258, 409062.955485, 3659596.864927
47259, 409062.955485, 3659596.864927
47260, 409062.955485, 3659596.864927
47261, 409063.076733, 3659596.852714
47262, 409063.076733, 3659596.852714
47263, 409063.076733, 3659596.852714
47264, 409063.076733, 3659596.852714
47265, 409063.207314, 3659596.840415
47266, 409063.207314, 3659596.840415
47267, 409063.207314, 3659596.840415
47268, 409063.207314, 3659596.840415
47269, 409063.337896, 3659596.828115
47270, 409063.337896, 3659596.828115
47271, 409063.337896, 3659596.828115
47272, 409063.337896, 3659596.828115
47273, 409063.468581, 3659596.826902
47274, 409063.468581, 3659596.826902
47275, 409063.468581, 3659596.826902
47276, 409063.468581, 3659596.826902
47277, 409063.599369, 3659596.836777
47278, 409063.599369, 3659596.836777
47279, 409063.599369, 3659596.836777
47280, 409063.599369, 3659596.836777
47281, 409063.739388, 3659596.835477
47282, 409063.739388, 3659596.835477
47283, 409063.739388, 3659596.835477
47284, 409063.739388, 3659596.835477
47285, 409063.869970, 3659596.823178
47286, 409063.869970, 3659596.823178
47287, 409063.869970, 3659596.823178
47288, 409063.869970, 3659596.823178
47289, 409064.000655, 3659596.821965
47290, 409064.000655, 3659596.821965
47291, 409064.000655, 3659596.821965
47292, 409064.000655, 3659596.821965
47293, 409064.131340, 3659596.820753
47294, 409064.131340, 3659596.820753
47295, 409064.131340, 3659596.820753
47296, 409064.131340, 3659596.820753
47297, 409064.262025, 3659596.819540
47298, 409064.262025, 3659596.819540
47299, 409064.262025, 3659596.819540
47300, 409064.262025, 3659596.819540
47301, 409064.392812, 3659596.829414
47302, 409064.392812, 3659596.829414
47303, 409064.392812, 3659596.829414
47304, 409064.392812, 3659596.829414
47305, 409064.532832, 3659596.828115
47306, 409064.532832, 3659596.828115
47307, 409064.532832, 3659596.828115
47308, 409064.532832, 3659596.828115
47309, 409064.663516, 3659596.826902
47310, 409064.663516, 3659596.826902
47311, 409064.663516, 3659596.826902
47312, 409064.663516, 3659596.826902
47313, 409064.794201, 3659596.825689
47314, 409064.794201, 3659596.825689
47315, 409064.794201, 3659596.825689
47316, 409064.794201, 3659596.825689
47317, 409064.934221, 3659596.824390
47318, 409064.934221, 3659596.824390
47319, 409064.934221, 3659596.824390
47320, 409064.934221, 3659596.824390
47321, 409065.064803, 3659596.812091
47322, 409065.064803, 3659596.812091
47323, 409065.064803, 3659596.812091
47324, 409065.064803, 3659596.812091
47325, 409065.204822, 3659596.810791
47326, 409065.204822, 3659596.810791
47327, 409065.204822, 3659596.810791
47328, 409065.204822, 3659596.810791
47329, 409065.344739, 3659596.798405
47330, 409065.344739, 3659596.798405
47331, 409065.344739, 3659596.798405
47332, 409065.344739, 3659596.798405
47333, 409065.484861, 3659596.808193
47334, 409065.484861, 3659596.808193
47335, 409065.484861, 3659596.808193
47336, 409065.484861, 3659596.808193
47337, 409065.624983, 3659596.817980
47338, 409065.624983, 3659596.817980
47339, 409065.624983, 3659596.817980
47340, 409065.624983, 3659596.817980
47341, 409065.765003, 3659596.816681
47342, 409065.765003, 3659596.816681
47343, 409065.765003, 3659596.816681
47344, 409065.765003, 3659596.816681
47345, 409065.895687, 3659596.815469
47346, 409065.895687, 3659596.815469
47347, 409065.895687, 3659596.815469
47348, 409065.895687, 3659596.815469
47349, 409066.035707, 3659596.814169
47350, 409066.035707, 3659596.814169
47351, 409066.035707, 3659596.814169
47352, 409066.035707, 3659596.814169
47353, 409066.175623, 3659596.801783
47354, 409066.175623, 3659596.801783
47355, 409066.175623, 3659596.801783
47356, 409066.175623, 3659596.801783
47357, 409066.306205, 3659596.789484
47358, 409066.306205, 3659596.789484
47359, 409066.306205, 3659596.789484
47360, 409066.306205, 3659596.789484
47361, 409066.436890, 3659596.788271
47362, 409066.436890, 3659596.788271
47363, 409066.436890, 3659596.788271
47364, 409066.436890, 3659596.788271
47365, 409066.567575, 3659596.787059
47366, 409066.567575, 3659596.787059
47367, 409066.567575, 3659596.787059
47368, 409066.567575, 3659596.787059
47369, 409066.698260, 3659596.785846
47370, 409066.698260, 3659596.785846
47371, 409066.698260, 3659596.785846
47372, 409066.698260, 3659596.785846
47373, 409066.828944, 3659596.784633
47374, 409066.828944, 3659596.784633
47375, 409066.828944, 3659596.784633
47376, 409066.828944, 3659596.784633
47377, 409066.968964, 3659596.783334
47378, 409066.968964, 3659596.783334
47379, 409066.968964, 3659596.783334
47380, 409066.968964, 3659596.783334
47381, 409067.108983, 3659596.782035
47382, 409067.108983, 3659596.782035
47383, 409067.108983, 3659596.782035
47384, 409067.108983, 3659596.782035
47385, 409067.249106, 3659596.791822
47386, 409067.249106, 3659596.791822
47387, 409067.249106, 3659596.791822
47388, 409067.249106, 3659596.791822
47389, 409067.389125, 3659596.790523
47390, 409067.389125, 3659596.790523
47391, 409067.389125, 3659596.790523
47392, 409067.389125, 3659596.790523
47393, 409067.529144, 3659596.789224
47394, 409067.529144, 3659596.789224
47395, 409067.529144, 3659596.789224
47396, 409067.529144, 3659596.789224
47397, 409067.669061, 3659596.776838
47398, 409067.669061, 3659596.776838
47399, 409067.669061, 3659596.776838
47400, 409067.669061, 3659596.776838
47401, 409067.809080, 3659596.775539
47402, 409067.809080, 3659596.775539
47403, 409067.809080, 3659596.775539
47404, 409067.809080, 3659596.775539
47405, 409067.949203, 3659596.785326
47406, 409067.949203, 3659596.785326
47407, 409067.949203, 3659596.785326
47408, 409067.949203, 3659596.785326
47409, 409068.089222, 3659596.784027
47410, 409068.089222, 3659596.784027
47411, 409068.089222, 3659596.784027
47412, 409068.089222, 3659596.784027
47413, 409068.229242, 3659596.782728
47414, 409068.229242, 3659596.782728
47415, 409068.229242, 3659596.782728
47416, 409068.229242, 3659596.782728
47417, 409068.369364, 3659596.792515
47418, 409068.369364, 3659596.792515
47419, 409068.369364, 3659596.792515
47420, 409068.369364, 3659596.792515
47421, 409068.500049, 3659596.791303
47422, 409068.500049, 3659596.791303
47423, 409068.500049, 3659596.791303
47424, 409068.500049, 3659596.791303
47425, 409068.630733, 3659596.790090
47426, 409068.630733, 3659596.790090
47427, 409068.630733, 3659596.790090
47428, 409068.630733, 3659596.790090
47429, 409068.770650, 3659596.777704
47430, 409068.770650, 3659596.777704
47431, 409068.770650, 3659596.777704
47432, 409068.770650, 3659596.777704
47433, 409068.901335, 3659596.776492
47434, 409068.901335, 3659596.776492
47435, 409068.901335, 3659596.776492
47436, 409068.901335, 3659596.776492
47437, 409069.032020, 3659596.775279
47438, 409069.032020, 3659596.775279
47439, 409069.032020, 3659596.775279
47440, 409069.032020, 3659596.775279
47441, 409069.172142, 3659596.785067
47442, 409069.172142, 3659596.785067
47443, 409069.172142, 3659596.785067
47444, 409069.172142, 3659596.785067
47445, 409069.302827, 3659596.783854
47446, 409069.302827, 3659596.783854
47447, 409069.302827, 3659596.783854
47448, 409069.302827, 3659596.783854
47449, 409069.442743, 3659596.771468
47450, 409069.442743, 3659596.771468
47451, 409069.442743, 3659596.771468
47452, 409069.442743, 3659596.771468
47453, 409069.573325, 3659596.759169
47454, 409069.573325, 3659596.759169
47455, 409069.573325, 3659596.759169
47456, 409069.573325, 3659596.759169
47457, 409069.713345, 3659596.757870
47458, 409069.713345, 3659596.757870
47459, 409069.713345, 3659596.757870
47460, 409069.713345, 3659596.757870
47461, 409069.843926, 3659596.745570
47462, 409069.843926, 3659596.745570
47463, 409069.843926, 3659596.745570
47464, 409069.843926, 3659596.745570
47465, 409069.974611, 3659596.744358
47466, 409069.974611, 3659596.744358
47467, 409069.974611, 3659596.744358
47468, 409069.974611, 3659596.744358
47469, 409070.105399, 3659596.754232
47470, 409070.105399, 3659596.754232
47471, 409070.105399, 3659596.754232
47472, 409070.105399, 3659596.754232
47473, 409070.245521, 3659596.764019
47474, 409070.245521, 3659596.764019
47475, 409070.245521, 3659596.764019
47476, 409070.245521, 3659596.764019
47477, 409070.385644, 3659596.773807
47478, 409070.385644, 3659596.773807
47479, 409070.385644, 3659596.773807
47480, 409070.385644, 3659596.773807
47481, 409070.525560, 3659596.761421
47482, 409070.525560, 3659596.761421
47483, 409070.525560, 3659596.761421
47484, 409070.525560, 3659596.761421
47485, 409070.656142, 3659596.749122
47486, 409070.656142, 3659596.749122
47487, 409070.656142, 3659596.749122
47488, 409070.656142, 3659596.749122
47489, 409070.796059, 3659596.736736
47490, 409070.796059, 3659596.736736
47491, 409070.796059, 3659596.736736
47492, 409070.796059, 3659596.736736
47493, 409070.926743, 3659596.735523
47494, 409070.926743, 3659596.735523
47495, 409070.926743, 3659596.735523
47496, 409070.926743, 3659596.735523
47497, 409071.048094, 3659596.734397
47498, 409071.048094, 3659596.734397
47499, 409071.048094, 3659596.734397
47500, 409071.048094, 3659596.734397
47501, 409071.178778, 3659596.733185
47502, 409071.178778, 3659596.733185
47503, 409071.178778, 3659596.733185
47504, 409071.178778, 3659596.733185
47505, 409071.318798, 3659596.731885
47506, 409071.318798, 3659596.731885
47507, 409071.318798, 3659596.731885
47508, 409071.318798, 3659596.731885
47509, 409071.449483, 3659596.730673
47510, 409071.449483, 3659596.730673
47511, 409071.449483, 3659596.730673
47512, 409071.449483, 3659596.730673
47513, 409071.589399, 3659596.718287
47514, 409071.589399, 3659596.718287
47515, 409071.589399, 3659596.718287
47516, 409071.589399, 3659596.718287
47517, 409071.720084, 3659596.717074
47518, 409071.720084, 3659596.717074
47519, 409071.720084, 3659596.717074
47520, 409071.720084, 3659596.717074
47521, 409071.869541, 3659596.726775
47522, 409071.869541, 3659596.726775
47523, 409071.869541, 3659596.726775
47524, 409071.869541, 3659596.726775
47525, 409072.009663, 3659596.736563
47526, 409072.009663, 3659596.736563
47527, 409072.009663, 3659596.736563
47528, 409072.009663, 3659596.736563
47529, 409072.140348, 3659596.735350
47530, 409072.140348, 3659596.735350
47531, 409072.140348, 3659596.735350
47532, 409072.140348, 3659596.735350
47533, 409072.280264, 3659596.722964
47534, 409072.280264, 3659596.722964
47535, 409072.280264, 3659596.722964
47536, 409072.280264, 3659596.722964
47537, 409072.410949, 3659596.721752
47538, 409072.410949, 3659596.721752
47539, 409072.410949, 3659596.721752
47540, 409072.410949, 3659596.721752
47541, 409072.550969, 3659596.720453
47542, 409072.550969, 3659596.720453
47543, 409072.550969, 3659596.720453
47544, 409072.550969, 3659596.720453
47545, 409072.681551, 3659596.708153
47546, 409072.681551, 3659596.708153
47547, 409072.681551, 3659596.708153
47548, 409072.681551, 3659596.708153
47549, 409072.812235, 3659596.706941
47550, 409072.812235, 3659596.706941
47551, 409072.812235, 3659596.706941
47552, 409072.812235, 3659596.706941
47553, 409072.942920, 3659596.705728
47554, 409072.942920, 3659596.705728
47555, 409072.942920, 3659596.705728
47556, 409072.942920, 3659596.705728
47557, 409073.073605, 3659596.704516
47558, 409073.073605, 3659596.704516
47559, 409073.073605, 3659596.704516
47560, 409073.073605, 3659596.704516
47561, 409073.204393, 3659596.714390
47562, 409073.204393, 3659596.714390
47563, 409073.204393, 3659596.714390
47564, 409073.204393, 3659596.714390
47565, 409073.335283, 3659596.735351
47566, 409073.335283, 3659596.735351
47567, 409073.335283, 3659596.735351
47568, 409073.335283, 3659596.735351
47569, 409073.456736, 3659596.745312
47570, 409073.456736, 3659596.745312
47571, 409073.456736, 3659596.745312
47572, 409073.456736, 3659596.745312
47573, 409073.587421, 3659596.744099
47574, 409073.587421, 3659596.744099
47575, 409073.587421, 3659596.744099
47576, 409073.587421, 3659596.744099
47577, 409073.718106, 3659596.742887
47578, 409073.718106, 3659596.742887
47579, 409073.718106, 3659596.742887
47580, 409073.718106, 3659596.742887
47581, 409073.848791, 3659596.741674
47582, 409073.848791, 3659596.741674
47583, 409073.848791, 3659596.741674
47584, 409073.848791, 3659596.741674
47585, 409073.988707, 3659596.729288
47586, 409073.988707, 3659596.729288
47587, 409073.988707, 3659596.729288
47588, 409073.988707, 3659596.729288
47589, 409074.119289, 3659596.716989
47590, 409074.119289, 3659596.716989
47591, 409074.119289, 3659596.716989
47592, 409074.119289, 3659596.716989
47593, 409074.249974, 3659596.715777
47594, 409074.249974, 3659596.715777
47595, 409074.249974, 3659596.715777
47596, 409074.249974, 3659596.715777
47597, 409074.380659, 3659596.714564
47598, 409074.380659, 3659596.714564
47599, 409074.380659, 3659596.714564
47600, 409074.380659, 3659596.714564
47601, 409074.511343, 3659596.713352
47602, 409074.511343, 3659596.713352
47603, 409074.511343, 3659596.713352
47604, 409074.511343, 3659596.713352
47605, 409074.642028, 3659596.712139
47606, 409074.642028, 3659596.712139
47607, 409074.642028, 3659596.712139
47608, 409074.642028, 3659596.712139
47609, 409074.772713, 3659596.710927
47610, 409074.772713, 3659596.710927
47611, 409074.772713, 3659596.710927
47612, 409074.772713, 3659596.710927
47613, 409074.903398, 3659596.709714
47614, 409074.903398, 3659596.709714
47615, 409074.903398, 3659596.709714
47616, 409074.903398, 3659596.709714
47617, 409075.043417, 3659596.708415
47618, 409075.043417, 3659596.708415
47619, 409075.043417, 3659596.708415
47620, 409075.043417, 3659596.708415
47621, 409075.183540, 3659596.718203
47622, 409075.183540, 3659596.718203
47623, 409075.183540, 3659596.718203
47624, 409075.183540, 3659596.718203
47625, 409075.314224, 3659596.716990
47626, 409075.314224, 3659596.716990
47627, 409075.314224, 3659596.716990
47628, 409075.314224, 3659596.716990
47629, 409075.454141, 3659596.704604
47630, 409075.454141, 3659596.704604
47631, 409075.454141, 3659596.704604
47632, 409075.454141, 3659596.704604
47633, 409075.594160, 3659596.703305
47634, 409075.594160, 3659596.703305
47635, 409075.594160, 3659596.703305
47636, 409075.594160, 3659596.703305
47637, 409075.724742, 3659596.691006
47638, 409075.724742, 3659596.691006
47639, 409075.724742, 3659596.691006
47640, 409075.724742, 3659596.691006
47641, 409075.855427, 3659596.689793
47642, 409075.855427, 3659596.689793
47643, 409075.855427, 3659596.689793
47644, 409075.855427, 3659596.689793
47645, 409075.995549, 3659596.699581
47646, 409075.995549, 3659596.699581
47647, 409075.995549, 3659596.699581
47648, 409075.995549, 3659596.699581
47649, 409076.126337, 3659596.709455
47650, 409076.126337, 3659596.709455
47651, 409076.126337, 3659596.709455
47652, 409076.126337, 3659596.709455
47653, 409076.266459, 3659596.719243
47654, 409076.266459, 3659596.719243
47655, 409076.266459, 3659596.719243
47656, 409076.266459, 3659596.719243
47657, 409076.397144, 3659596.718030
47658, 409076.397144, 3659596.718030
47659, 409076.397144, 3659596.718030
47660, 409076.397144, 3659596.718030
47661, 409076.527829, 3659596.716818
47662, 409076.527829, 3659596.716818
47663, 409076.527829, 3659596.716818
47664, 409076.527829, 3659596.716818
47665, 409076.667951, 3659596.726606
47666, 409076.667951, 3659596.726606
47667, 409076.667951, 3659596.726606
47668, 409076.667951, 3659596.726606
47669, 409076.798636, 3659596.725393
47670, 409076.798636, 3659596.725393
47671, 409076.798636, 3659596.725393
47672, 409076.798636, 3659596.725393
47673, 409076.929321, 3659596.724181
47674, 409076.929321, 3659596.724181
47675, 409076.929321, 3659596.724181
47676, 409076.929321, 3659596.724181
47677, 409077.059903, 3659596.711881
47678, 409077.059903, 3659596.711881
47679, 409077.059903, 3659596.711881
47680, 409077.059903, 3659596.711881
47681, 409077.190485, 3659596.699582
47682, 409077.190485, 3659596.699582
47683, 409077.190485, 3659596.699582
47684, 409077.190485, 3659596.699582
47685, 409077.321169, 3659596.698370
47686, 409077.321169, 3659596.698370
47687, 409077.321169, 3659596.698370
47688, 409077.321169, 3659596.698370
47689, 409077.451957, 3659596.708244
47690, 409077.451957, 3659596.708244
47691, 409077.451957, 3659596.708244
47692, 409077.451957, 3659596.708244
47693, 409077.582642, 3659596.707031
47694, 409077.582642, 3659596.707031
47695, 409077.582642, 3659596.707031
47696, 409077.582642, 3659596.707031
47697, 409077.722558, 3659596.694646
47698, 409077.722558, 3659596.694646
47699, 409077.722558, 3659596.694646
47700, 409077.722558, 3659596.694646
47701, 409077.862578, 3659596.693346
47702, 409077.862578, 3659596.693346
47703, 409077.862578, 3659596.693346
47704, 409077.862578, 3659596.693346
47705, 409078.002700, 3659596.703134
47706, 409078.002700, 3659596.703134
47707, 409078.002700, 3659596.703134
47708, 409078.002700, 3659596.703134
47709, 409078.133385, 3659596.701922
47710, 409078.133385, 3659596.701922
47711, 409078.133385, 3659596.701922
47712, 409078.133385, 3659596.701922
47713, 409078.264173, 3659596.711796
47714, 409078.264173, 3659596.711796
47715, 409078.264173, 3659596.711796
47716, 409078.264173, 3659596.711796
47717, 409078.404192, 3659596.710497
47718, 409078.404192, 3659596.710497
47719, 409078.404192, 3659596.710497
47720, 409078.404192, 3659596.710497
47721, 409078.534774, 3659596.698198
47722, 409078.534774, 3659596.698198
47723, 409078.534774, 3659596.698198
47724, 409078.534774, 3659596.698198
47725, 409078.656021, 3659596.685985
47726, 409078.656021, 3659596.685985
47727, 409078.656021, 3659596.685985
47728, 409078.656021, 3659596.685985
47729, 409078.777371, 3659596.684859
47730, 409078.777371, 3659596.684859
47731, 409078.777371, 3659596.684859
47732, 409078.777371, 3659596.684859
