sensor_ID,utc_time,utc_date,channel_1_output,channel_2_output,channel_3_output,calculated_vi_1,calculated_vi_2
CCL_AC000304,161639.8,070515,0.05130,0.51080,0.09540,0.81700,4.35400
CCL_AC000259,161639.8,070515,0.04880,0.36250,0.09540,0.76300,0.58300
CCL_AC000304,161639.8,070515,0.05210,0.51100,0.10270,0.81500,3.97600
CCL_AC000259,161640.0,070515,0.04960,0.36310,0.09210,0.76000,0.59500
CCL_AC000304,161640.0,070515,0.05210,0.50520,0.09720,0.81300,4.19700
CCL_AC000259,161640.0,070515,0.05010,0.37370,0.09530,0.76300,0.59300
CCL_AC000304,161640.0,070515,0.05160,0.50180,0.10020,0.81400,4.01000
CCL_AC000259,161640.2,070515,0.05080,0.37940,0.09850,0.76400,0.58800
CCL_AC000304,161640.2,070515,0.05330,0.50610,0.09270,0.81000,4.46100
CCL_AC000259,161640.2,070515,0.05200,0.40710,0.10120,0.77300,0.60200
CCL_AC000304,161640.2,070515,0.05350,0.50570,0.09960,0.80900,4.07600
CCL_AC000259,161640.2,070515,0.05290,0.40450,0.10980,0.76900,0.57300
CCL_AC000304,161640.2,070515,0.05390,0.50800,0.10510,0.80800,3.83100
CCL_AC000259,161640.4,070515,0.05320,0.41490,0.10350,0.77300,0.60100
CCL_AC000304,161640.4,070515,0.05220,0.51230,0.10230,0.81500,4.00600
CCL_AC000259,161640.4,070515,0.05260,0.39610,0.10300,0.76600,0.58700
CCL_AC000304,161640.4,070515,0.05240,0.51150,0.09850,0.81400,4.19100
CCL_AC000259,161640.6,070515,0.05120,0.38130,0.09220,0.76300,0.61000
CCL_AC000304,161640.6,070515,0.05290,0.50330,0.11010,0.81000,3.57100
CCL_AC000259,161640.8,070515,0.04910,0.36610,0.08770,0.76300,0.61400
CCL_AC000304,161640.8,070515,0.05330,0.50210,0.10330,0.80800,3.86100
CCL_AC000259,161640.8,070515,0.04890,0.36520,0.08600,0.76400,0.61900
CCL_AC000304,161640.8,070515,0.05150,0.49870,0.10190,0.81300,3.89300
CCL_AC000259,161641.0,070515,0.04850,0.36310,0.09240,0.76400,0.59400
CCL_AC000304,161641.0,070515,0.05210,0.50080,0.09720,0.81200,4.15100
CCL_AC000259,161641.0,070515,0.04930,0.36880,0.08480,0.76400,0.62600
CCL_AC000304,161641.0,070515,0.05310,0.50110,0.09760,0.80800,4.13300
CCL_AC000259,161641.2,070515,0.04830,0.37360,0.08240,0.77100,0.63900
CCL_AC000304,161641.2,070515,0.05400,0.50980,0.10550,0.80800,3.83100
CCL_AC000259,161641.2,070515,0.04880,0.37120,0.09230,0.76800,0.60200
CCL_AC000304,161641.2,070515,0.05400,0.50990,0.10120,0.80900,4.03900
CCL_AC000259,161641.4,070515,0.04850,0.36930,0.08610,0.76800,0.62200
CCL_AC000304,161641.4,070515,0.05400,0.50110,0.09940,0.80500,4.04200
CCL_AC000259,161641.4,070515,0.04860,0.36630,0.08720,0.76600,0.61600
CCL_AC000304,161641.4,070515,0.05290,0.50480,0.10460,0.81000,3.82300
CCL_AC000259,161641.6,070515,0.04890,0.36330,0.08900,0.76300,0.60700
CCL_AC000304,161641.6,070515,0.05240,0.50650,0.10310,0.81300,3.91400
CCL_AC000259,161641.6,070515,0.04850,0.36230,0.09070,0.76400,0.59900
CCL_AC000304,161641.6,070515,0.05370,0.50720,0.10210,0.80900,3.96800
CCL_AC000259,161641.8,070515,0.04910,0.36690,0.09530,0.76400,0.58800
CCL_AC000304,161641.8,070515,0.05250,0.50830,0.09600,0.81300,4.29300
CCL_AC000259,161641.8,070515,0.04940,0.36820,0.08680,0.76400,0.61800
CCL_AC000304,161641.8,070515,0.05410,0.49910,0.10190,0.80500,3.89900
CCL_AC000259,161642.0,070515,0.04930,0.36120,0.08430,0.76000,0.62100
CCL_AC000304,161642.0,070515,0.05270,0.50300,0.09710,0.81000,4.17800
CCL_AC000259,161642.0,070515,0.04870,0.36650,0.08710,0.76500,0.61600
CCL_AC000304,161642.0,070515,0.05260,0.50830,0.09250,0.81300,4.49700
CCL_AC000259,161642.2,070515,0.04940,0.37010,0.09080,0.76400,0.60600
CCL_AC000304,161642.2,070515,0.05310,0.49790,0.09930,0.80700,4.01500
CCL_AC000259,161642.2,070515,0.05000,0.36470,0.08780,0.75900,0.61200
CCL_AC000304,161642.2,070515,0.05240,0.51150,0.10200,0.81400,4.01600
CCL_AC000259,161642.4,070515,0.04960,0.37020,0.09070,0.76400,0.60600
CCL_AC000304,161642.4,070515,0.05150,0.51140,0.10280,0.81700,3.97700
CCL_AC000259,161642.4,070515,0.04950,0.37760,0.09400,0.76800,0.60100
CCL_AC000304,161642.4,070515,0.05120,0.50810,0.09830,0.81700,4.16700
CCL_AC000259,161642.6,070515,0.04910,0.38180,0.09510,0.77200,0.60100
CCL_AC000304,161642.6,070515,0.05280,0.51010,0.09930,0.81200,4.13900
CCL_AC000259,161642.6,070515,0.04950,0.37540,0.09560,0.76700,0.59400
CCL_AC000304,161642.6,070515,0.05260,0.51080,0.09750,0.81300,4.23800
CCL_AC000259,161642.8,070515,0.05030,0.37440,0.09470,0.76300,0.59600
CCL_AC000304,161642.8,070515,0.05210,0.51090,0.09780,0.81500,4.22400
CCL_AC000259,161642.8,070515,0.05020,0.37480,0.09280,0.76400,0.60300
CCL_AC000304,161642.8,070515,0.05210,0.50800,0.09870,0.81400,4.14500
CCL_AC000259,161643.0,070515,0.05070,0.38300,0.08720,0.76600,0.62900
CCL_AC000304,161643.0,070515,0.05350,0.50360,0.09620,0.80800,4.23700
CCL_AC000259,161643.0,070515,0.05080,0.37760,0.09360,0.76300,0.60300
CCL_AC000304,161643.0,070515,0.05300,0.50900,0.09960,0.81100,4.11000
CCL_AC000259,161643.2,070515,0.05060,0.37340,0.08820,0.76100,0.61800
CCL_AC000304,161643.2,070515,0.05270,0.51180,0.10150,0.81300,4.04000
CCL_AC000259,161643.2,070515,0.05110,0.38030,0.09290,0.76300,0.60700
CCL_AC000304,161643.2,070515,0.05170,0.50770,0.10350,0.81500,3.90400
CCL_AC000259,161643.4,070515,0.05010,0.37320,0.09150,0.76300,0.60600
CCL_AC000304,161643.4,070515,0.05280,0.50850,0.09950,0.81200,4.11200
CCL_AC000259,161643.4,070515,0.05000,0.36960,0.09110,0.76200,0.60500
CCL_AC000304,161643.4,070515,0.05380,0.50980,0.10230,0.80900,3.98200
CCL_AC000259,161643.6,070515,0.05070,0.36680,0.08490,0.75700,0.62400
CCL_AC000304,161643.6,070515,0.05420,0.51480,0.09860,0.80900,4.21800
CCL_AC000259,161643.6,070515,0.05080,0.37420,0.09120,0.76100,0.60800
CCL_AC000304,161643.6,070515,0.05380,0.51650,0.10670,0.81100,3.84200
CCL_AC000259,161643.8,070515,0.05010,0.37980,0.09720,0.76700,0.59200
CCL_AC000304,161643.8,070515,0.05440,0.52480,0.10580,0.81200,3.96200
CCL_AC000259,161643.8,070515,0.05310,0.41330,0.10550,0.77200,0.59300
CCL_AC000304,161643.8,070515,0.05510,0.53270,0.11400,0.81300,3.67200
CCL_AC000259,161644.0,070515,0.05160,0.42830,0.11200,0.78500,0.58500
CCL_AC000304,161644.0,070515,0.05370,0.53220,0.09870,0.81700,4.39000
CCL_AC000259,161644.0,070515,0.05160,0.41340,0.10590,0.77800,0.59200
CCL_AC000304,161644.0,070515,0.05520,0.53220,0.10500,0.81200,4.06900
CCL_AC000259,161644.2,070515,0.05140,0.39380,0.09400,0.76900,0.61500
CCL_AC000304,161644.2,070515,0.05500,0.51730,0.10520,0.80800,3.91900
CCL_AC000259,161644.2,070515,0.04970,0.36910,0.08860,0.76200,0.61300
CCL_AC000304,161644.2,070515,0.05440,0.51160,0.10030,0.80800,4.09900
CCL_AC000259,161644.4,070515,0.05000,0.36290,0.08900,0.75800,0.60600
CCL_AC000304,161644.4,070515,0.05230,0.50070,0.09990,0.81100,4.01300
CCL_AC000259,161644.4,070515,0.04870,0.35770,0.08560,0.76000,0.61400
CCL_AC000304,161644.4,070515,0.05340,0.50200,0.10310,0.80800,3.86800
CCL_AC000259,161644.6,070515,0.05010,0.36540,0.08460,0.75900,0.62400
CCL_AC000304,161644.6,070515,0.05260,0.50230,0.09650,0.81000,4.20700
CCL_AC000259,161644.6,070515,0.04940,0.37290,0.09530,0.76600,0.59300
CCL_AC000304,161644.6,070515,0.05220,0.49770,0.09700,0.81000,4.13300
CCL_AC000259,161644.8,070515,0.04940,0.37060,0.08430,0.76500,0.62900
CCL_AC000304,161644.8,070515,0.05270,0.50580,0.10680,0.81100,3.73600
CCL_AC000259,161644.8,070515,0.04990,0.36920,0.09010,0.76200,0.60800
CCL_AC000304,161644.8,070515,0.05360,0.50420,0.10450,0.80800,3.82600
CCL_AC000259,161645.0,070515,0.04920,0.36680,0.08440,0.76300,0.62600
CCL_AC000304,161645.0,070515,0.05360,0.50990,0.10590,0.81000,3.81600
CCL_AC000259,161645.0,070515,0.04880,0.36560,0.08530,0.76400,0.62200
CCL_AC000304,161645.0,070515,0.05370,0.50550,0.10170,0.80800,3.97300
CCL_AC000259,161645.2,070515,0.04870,0.37080,0.09180,0.76800,0.60300
CCL_AC000304,161645.2,070515,0.05210,0.50210,0.09700,0.81200,4.17700
CCL_AC000259,161645.2,070515,0.05060,0.37320,0.09410,0.76100,0.59700
CCL_AC000304,161645.2,070515,0.05200,0.50750,0.10140,0.81400,4.00500
CCL_AC000259,161645.4,070515,0.05040,0.37880,0.09270,0.76500,0.60700
CCL_AC000304,161645.4,070515,0.05360,0.50650,0.09790,0.80900,4.17500
CCL_AC000259,161645.4,070515,0.04950,0.37240,0.08430,0.76500,0.63100
CCL_AC000304,161645.4,070515,0.05260,0.50440,0.10170,0.81100,3.96100
CCL_AC000259,161645.6,070515,0.04900,0.36570,0.09150,0.76400,0.60000
CCL_AC000304,161645.6,070515,0.05220,0.50480,0.09800,0.81300,4.15100
CCL_AC000259,161645.6,070515,0.04840,0.36240,0.08390,0.76500,0.62400
CCL_AC000304,161645.6,070515,0.05330,0.49960,0.09900,0.80700,4.04700
CCL_AC000259,161645.8,070515,0.04890,0.36420,0.08420,0.76300,0.62400
CCL_AC000304,161645.8,070515,0.05220,0.50100,0.09790,0.81100,4.11900
CCL_AC000259,161645.8,070515,0.04900,0.36320,0.08990,0.76200,0.60300
CCL_AC000304,161645.8,070515,0.05250,0.50010,0.09910,0.81000,4.04500
CCL_AC000259,161646.0,070515,0.04950,0.37470,0.08860,0.76700,0.61800
CCL_AC000304,161646.0,070515,0.05360,0.50230,0.09480,0.80700,4.30000
CCL_AC000259,161646.2,070515,0.04960,0.37580,0.09380,0.76700,0.60000
CCL_AC000304,161646.2,070515,0.05310,0.50540,0.10120,0.81000,3.99200
CCL_AC000259,161646.2,070515,0.04920,0.37810,0.09470,0.77000,0.59900
CCL_AC000304,161646.2,070515,0.05320,0.50080,0.09130,0.80800,4.48500
CCL_AC000259,161646.4,070515,0.04790,0.36830,0.08800,0.77000,0.61400
CCL_AC000304,161646.4,070515,0.05380,0.51250,0.10050,0.81000,4.10100
CCL_AC000259,161646.4,070515,0.04900,0.36910,0.09070,0.76500,0.60500
CCL_AC000304,161646.4,070515,0.05350,0.51370,0.11050,0.81100,3.65000
CCL_AC000259,161646.4,070515,0.04900,0.37010,0.09050,0.76600,0.60700
CCL_AC000304,161646.4,070515,0.05260,0.50580,0.10510,0.81200,3.81400
CCL_AC000259,161646.6,070515,0.04950,0.37120,0.09530,0.76500,0.59200
CCL_AC000304,161646.6,070515,0.05340,0.50780,0.10520,0.81000,3.82900
CCL_AC000259,161646.6,070515,0.04840,0.36460,0.08900,0.76600,0.60700
CCL_AC000304,161646.6,070515,0.05480,0.50970,0.09820,0.80600,4.19200
CCL_AC000259,161646.8,070515,0.05020,0.36950,0.08370,0.76100,0.63100
CCL_AC000304,161646.8,070515,0.05350,0.51360,0.10660,0.81100,3.81700
CCL_AC000259,161647.0,070515,0.05060,0.37510,0.08830,0.76200,0.61900
CCL_AC000304,161647.0,070515,0.05350,0.51320,0.10660,0.81100,3.81600
CCL_AC000259,161647.0,070515,0.05030,0.37230,0.08700,0.76200,0.62100
CCL_AC000304,161647.0,070515,0.05190,0.51310,0.09900,0.81600,4.18300
CCL_AC000259,161647.0,070515,0.05050,0.37240,0.09460,0.76100,0.59500
CCL_AC000304,161647.0,070515,0.05260,0.51100,0.10360,0.81300,3.93500
CCL_AC000259,161647.2,070515,0.05050,0.37640,0.09820,0.76400,0.58600
CCL_AC000304,161647.2,070515,0.05430,0.51170,0.09590,0.80800,4.33600
CCL_AC000259,161647.2,070515,0.05110,0.38500,0.09480,0.76600,0.60500
CCL_AC000304,161647.2,070515,0.05370,0.51340,0.09840,0.81100,4.21800
CCL_AC000259,161647.4,070515,0.05190,0.39490,0.09700,0.76800,0.60600
CCL_AC000304,161647.4,070515,0.05410,0.52040,0.10390,0.81200,4.01000
CCL_AC000259,161647.6,070515,0.05300,0.40760,0.10520,0.77000,0.59000
CCL_AC000304,161647.6,070515,0.05360,0.51930,0.09870,0.81300,4.26000
CCL_AC000259,161647.6,070515,0.05120,0.40930,0.09840,0.77800,0.61200
CCL_AC000304,161647.6,070515,0.05320,0.51320,0.10320,0.81200,3.97100
CCL_AC000259,161647.6,070515,0.05140,0.40710,0.10200,0.77600,0.59900
CCL_AC000304,161647.6,070515,0.05350,0.51520,0.09930,0.81200,4.18700
CCL_AC000259,161647.8,070515,0.05140,0.39220,0.09950,0.76800,0.59500
CCL_AC000304,161647.8,070515,0.05260,0.51040,0.09930,0.81300,4.13900
CCL_AC000259,161647.8,070515,0.05000,0.37510,0.09990,0.76500,0.58000
CCL_AC000304,161647.8,070515,0.05290,0.50160,0.10070,0.80900,3.98100
CCL_AC000259,161648.0,070515,0.05060,0.37360,0.09130,0.76100,0.60700
CCL_AC000304,161648.0,070515,0.05330,0.49590,0.09550,0.80600,4.19100
CCL_AC000259,161648.2,070515,0.04920,0.36870,0.09620,0.76500,0.58600
CCL_AC000304,161648.2,070515,0.05450,0.50530,0.10040,0.80500,4.03500
CCL_AC000259,161648.2,070515,0.04870,0.37640,0.09680,0.77100,0.59100
CCL_AC000304,161648.2,070515,0.05240,0.50020,0.10640,0.81000,3.70300
CCL_AC000259,161648.4,070515,0.04920,0.37880,0.09170,0.77000,0.61000
CCL_AC000304,161648.4,070515,0.05300,0.49980,0.09920,0.80800,4.04000
CCL_AC000259,161648.4,070515,0.05050,0.38180,0.09350,0.76700,0.60700
CCL_AC000304,161648.4,070515,0.05270,0.50320,0.09200,0.81000,4.47100
CCL_AC000259,161648.6,070515,0.05060,0.38710,0.09740,0.76900,0.59800
CCL_AC000304,161648.6,070515,0.05300,0.50750,0.10150,0.81100,3.99800
CCL_AC000259,161648.6,070515,0.04960,0.38670,0.09360,0.77300,0.61000
CCL_AC000304,161648.6,070515,0.05280,0.50580,0.09900,0.81100,4.10800
CCL_AC000259,161648.8,070515,0.04970,0.37830,0.09230,0.76800,0.60800
CCL_AC000304,161648.8,070515,0.05390,0.50720,0.09130,0.80800,4.55500
CCL_AC000259,161648.8,070515,0.04890,0.37300,0.08840,0.76800,0.61700
CCL_AC000304,161648.8,070515,0.05420,0.50710,0.09810,0.80700,4.17100
CCL_AC000259,161648.8,070515,0.04920,0.37210,0.09150,0.76700,0.60500
CCL_AC000304,161648.8,070515,0.05220,0.50490,0.10710,0.81200,3.71400
CCL_AC000259,161649.0,070515,0.05070,0.37580,0.09850,0.76200,0.58500
CCL_AC000304,161649.0,070515,0.05300,0.50680,0.10830,0.81100,3.67900
CCL_AC000259,161649.2,070515,0.05040,0.37100,0.09000,0.76100,0.61000
CCL_AC000304,161649.2,070515,0.05360,0.52240,0.11040,0.81400,3.73100
CCL_AC000259,161649.2,070515,0.04950,0.37410,0.09440,0.76600,0.59700
CCL_AC000304,161649.2,070515,0.05280,0.51170,0.10690,0.81300,3.78900
CCL_AC000259,161649.2,070515,0.04990,0.36940,0.09070,0.76200,0.60600
CCL_AC000304,161649.2,070515,0.05390,0.50820,0.10930,0.80800,3.64800
CCL_AC000259,161649.4,070515,0.04870,0.36160,0.09080,0.76300,0.59900
CCL_AC000304,161649.4,070515,0.05340,0.50610,0.10700,0.80900,3.72800
CCL_AC000259,161649.4,070515,0.04970,0.36470,0.08760,0.76000,0.61300
CCL_AC000304,161649.4,070515,0.05290,0.49890,0.09970,0.80800,4.00500
CCL_AC000259,161649.6,070515,0.04980,0.36180,0.08670,0.75800,0.61300
CCL_AC000304,161649.6,070515,0.05270,0.50510,0.10320,0.81100,3.89200
CCL_AC000259,161649.8,070515,0.04960,0.36810,0.09320,0.76300,0.59600
CCL_AC000304,161649.8,070515,0.05320,0.49710,0.09900,0.80700,4.02000
CCL_AC000259,161649.8,070515,0.04880,0.36550,0.09570,0.76400,0.58500
CCL_AC000304,161649.8,070515,0.05160,0.49880,0.09600,0.81200,4.19600
CCL_AC000259,161650.0,070515,0.04920,0.36080,0.09430,0.76000,0.58600
CCL_AC000304,161650.0,070515,0.05300,0.49760,0.10160,0.80700,3.89800
CCL_AC000259,161650.0,070515,0.04870,0.35530,0.09070,0.75900,0.59300
CCL_AC000304,161650.0,070515,0.05370,0.50320,0.10520,0.80700,3.78300
CCL_AC000259,161650.2,070515,0.04830,0.36830,0.09000,0.76800,0.60700
CCL_AC000304,161650.2,070515,0.05360,0.50810,0.10420,0.80900,3.87500
CCL_AC000259,161650.2,070515,0.04930,0.36510,0.09210,0.76200,0.59700
CCL_AC000304,161650.2,070515,0.05310,0.50650,0.10820,0.81000,3.68300
CCL_AC000259,161650.4,070515,0.04890,0.36520,0.08970,0.76400,0.60600
CCL_AC000304,161650.4,070515,0.05300,0.50850,0.10180,0.81100,3.99300
CCL_AC000259,161650.4,070515,0.04970,0.36370,0.08800,0.75900,0.61000
CCL_AC000304,161650.4,070515,0.05430,0.49880,0.09970,0.80400,4.00200
CCL_AC000259,161650.6,070515,0.04910,0.35900,0.08570,0.75900,0.61500
CCL_AC000304,161650.6,070515,0.05380,0.50340,0.09490,0.80700,4.30300
CCL_AC000259,161650.6,070515,0.04870,0.36550,0.08970,0.76500,0.60600
CCL_AC000304,161650.6,070515,0.05400,0.50330,0.10060,0.80600,4.00200
CCL_AC000259,161650.8,070515,0.04890,0.36310,0.09000,0.76300,0.60300
CCL_AC000304,161650.8,070515,0.05140,0.50100,0.09770,0.81400,4.13000
CCL_AC000259,161650.8,070515,0.04870,0.36830,0.08640,0.76700,0.62000
CCL_AC000304,161650.8,070515,0.05280,0.49870,0.09590,0.80800,4.20100
CCL_AC000259,161651.0,070515,0.04960,0.36180,0.08360,0.75900,0.62500
CCL_AC000304,161651.0,070515,0.05260,0.50810,0.09820,0.81200,4.17500
CCL_AC000259,161651.0,070515,0.04910,0.36330,0.08650,0.76200,0.61500
CCL_AC000304,161651.0,070515,0.05290,0.50550,0.09590,0.81100,4.27100
CCL_AC000259,161651.2,070515,0.04830,0.36660,0.08760,0.76700,0.61400
CCL_AC000304,161651.2,070515,0.05290,0.50150,0.10560,0.80900,3.75000
CCL_AC000259,161651.2,070515,0.04830,0.36430,0.09270,0.76600,0.59400
CCL_AC000304,161651.2,070515,0.05220,0.50570,0.09720,0.81300,4.20200
CCL_AC000259,161651.4,070515,0.04880,0.36330,0.08340,0.76300,0.62700
CCL_AC000304,161651.4,070515,0.05420,0.50160,0.10300,0.80500,3.86800
CCL_AC000259,161651.4,070515,0.04890,0.36760,0.09030,0.76500,0.60600
CCL_AC000304,161651.4,070515,0.05330,0.50520,0.09810,0.80900,4.14800
CCL_AC000259,161651.6,070515,0.04930,0.36620,0.09040,0.76300,0.60400
CCL_AC000304,161651.6,070515,0.05230,0.50220,0.10080,0.81100,3.98300
CCL_AC000259,161651.6,070515,0.04970,0.36560,0.08510,0.76100,0.62200
CCL_AC000304,161651.6,070515,0.05340,0.49790,0.10020,0.80600,3.96700
CCL_AC000259,161651.8,070515,0.04870,0.36480,0.08910,0.76400,0.60700
CCL_AC000304,161651.8,070515,0.05320,0.50140,0.10460,0.80800,3.79300
CCL_AC000259,161651.8,070515,0.04900,0.36230,0.08540,0.76200,0.61900
CCL_AC000304,161651.8,070515,0.05290,0.49870,0.10490,0.80800,3.75400
CCL_AC000259,161652.0,070515,0.04880,0.35990,0.08260,0.76100,0.62700
CCL_AC000304,161652.0,070515,0.05280,0.50440,0.09940,0.81000,4.07400
CCL_AC000259,161652.0,070515,0.04860,0.36380,0.08790,0.76400,0.61100
CCL_AC000304,161652.0,070515,0.05290,0.50830,0.10020,0.81100,4.07300
CCL_AC000259,161652.2,070515,0.04960,0.36660,0.08820,0.76100,0.61200
CCL_AC000304,161652.2,070515,0.05290,0.50080,0.09910,0.80900,4.05500
CCL_AC000259,161652.2,070515,0.04950,0.36230,0.08900,0.76000,0.60600
CCL_AC000304,161652.2,070515,0.05390,0.49660,0.09560,0.80400,4.19400
CCL_AC000259,161652.2,070515,0.04950,0.36050,0.09170,0.75800,0.59400
CCL_AC000304,161652.2,070515,0.05380,0.50080,0.10270,0.80600,3.87500
CCL_AC000259,161652.4,070515,0.04850,0.36590,0.08540,0.76600,0.62100
CCL_AC000304,161652.4,070515,0.05390,0.50150,0.10410,0.80600,3.81600
CCL_AC000259,161652.4,070515,0.04880,0.35840,0.08360,0.76000,0.62200
CCL_AC000304,161652.4,070515,0.05330,0.50380,0.09630,0.80900,4.23200
CCL_AC000259,161652.6,070515,0.04850,0.36280,0.08510,0.76400,0.62000
CCL_AC000304,161652.6,070515,0.05200,0.50520,0.10630,0.81300,3.75200
CCL_AC000259,161652.8,070515,0.04880,0.36250,0.09470,0.76300,0.58600
CCL_AC000304,161652.8,070515,0.05330,0.50170,0.09520,0.80800,4.27200
CCL_AC000259,161652.8,070515,0.04880,0.35990,0.08790,0.76100,0.60700
CCL_AC000304,161652.8,070515,0.05260,0.49860,0.10100,0.80900,3.93600
CCL_AC000259,161653.0,070515,0.04850,0.36200,0.09470,0.76400,0.58500
CCL_AC000304,161653.0,070515,0.05260,0.50350,0.09430,0.81100,4.34100
CCL_AC000259,161653.0,070515,0.04870,0.36640,0.08480,0.76500,0.62400
CCL_AC000304,161653.0,070515,0.05250,0.50200,0.09830,0.81100,4.10900
CCL_AC000259,161653.0,070515,0.04910,0.36300,0.08560,0.76200,0.61900
CCL_AC000304,161653.0,070515,0.05360,0.50170,0.10070,0.80700,3.98300
CCL_AC000259,161653.2,070515,0.04790,0.36520,0.08500,0.76800,0.62200
CCL_AC000304,161653.2,070515,0.05400,0.50360,0.10010,0.80600,4.03100
CCL_AC000259,161653.2,070515,0.04820,0.36200,0.09140,0.76500,0.59700
CCL_AC000304,161653.2,070515,0.05340,0.49780,0.10130,0.80600,3.91200
CCL_AC000259,161653.4,070515,0.04820,0.36390,0.08350,0.76600,0.62700
CCL_AC000304,161653.4,070515,0.05310,0.50420,0.09600,0.80900,4.25500
CCL_AC000259,161653.6,070515,0.04830,0.36600,0.08580,0.76700,0.62000
CCL_AC000304,161653.6,070515,0.05290,0.50280,0.09500,0.81000,4.29500
CCL_AC000259,161653.6,070515,0.04860,0.36490,0.09150,0.76500,0.59900
CCL_AC000304,161653.6,070515,0.05220,0.50200,0.09860,0.81200,4.09200
CCL_AC000259,161653.8,070515,0.04920,0.36530,0.09160,0.76300,0.59900
CCL_AC000304,161653.8,070515,0.05230,0.49700,0.09560,0.81000,4.19900
CCL_AC000259,161653.8,070515,0.04970,0.36320,0.08860,0.75900,0.60800
CCL_AC000304,161653.8,070515,0.05320,0.49760,0.10070,0.80700,3.94300
CCL_AC000259,161654.0,070515,0.04910,0.36320,0.08450,0.76200,0.62300
CCL_AC000304,161654.0,070515,0.05270,0.50190,0.10170,0.81000,3.93600
CCL_AC000259,161654.0,070515,0.04880,0.36480,0.08880,0.76400,0.60900
CCL_AC000304,161654.0,070515,0.05200,0.50130,0.09730,0.81200,4.15100
CCL_AC000259,161654.2,070515,0.04860,0.35980,0.08950,0.76200,0.60200
CCL_AC000304,161654.2,070515,0.05360,0.49770,0.09560,0.80500,4.20500
CCL_AC000259,161654.2,070515,0.04960,0.36200,0.09170,0.75900,0.59600
CCL_AC000304,161654.2,070515,0.05320,0.50000,0.09990,0.80800,4.00600
CCL_AC000259,161654.4,070515,0.04970,0.36870,0.09230,0.76300,0.60000
CCL_AC000304,161654.4,070515,0.05450,0.50370,0.10250,0.80500,3.91500
CCL_AC000259,161654.4,070515,0.04980,0.36840,0.08950,0.76200,0.60900
CCL_AC000304,161654.4,070515,0.05330,0.50040,0.09510,0.80700,4.26200
CCL_AC000259,161654.6,070515,0.04880,0.36750,0.08810,0.76500,0.61300
CCL_AC000304,161654.6,070515,0.05300,0.50280,0.09990,0.80900,4.03100
CCL_AC000259,161654.6,070515,0.04790,0.36450,0.08520,0.76800,0.62100
CCL_AC000304,161654.6,070515,0.05360,0.50080,0.09210,0.80700,4.43800
CCL_AC000259,161654.6,070515,0.04870,0.36240,0.08940,0.76300,0.60400
CCL_AC000304,161654.6,070515,0.05250,0.50550,0.10520,0.81200,3.80300
CCL_AC000259,161654.8,070515,0.04990,0.36010,0.08720,0.75700,0.61000
CCL_AC000304,161654.8,070515,0.05340,0.50100,0.09930,0.80700,4.04600
CCL_AC000259,161654.8,070515,0.04910,0.36800,0.09140,0.76500,0.60200
CCL_AC000304,161654.8,070515,0.05390,0.50560,0.10000,0.80700,4.05500
CCL_AC000259,161655.0,070515,0.04930,0.37080,0.09240,0.76500,0.60100
CCL_AC000304,161655.0,070515,0.05370,0.50240,0.10190,0.80700,3.93100
CCL_AC000259,161655.2,070515,0.04850,0.36900,0.08040,0.76800,0.64200
CCL_AC000304,161655.2,070515,0.05410,0.50180,0.10500,0.80500,3.77800
CCL_AC000259,161655.2,070515,0.04930,0.36760,0.09490,0.76300,0.59000
CCL_AC000304,161655.2,070515,0.05350,0.50820,0.09770,0.81000,4.20100
CCL_AC000259,161655.4,070515,0.04900,0.36400,0.08600,0.76300,0.61800
CCL_AC000304,161655.4,070515,0.05520,0.51030,0.09870,0.80500,4.17000
CCL_AC000259,161655.4,070515,0.04890,0.35870,0.08700,0.76000,0.61000
CCL_AC000304,161655.4,070515,0.05280,0.50010,0.10300,0.80900,3.85500
CCL_AC000259,161655.6,070515,0.04920,0.36470,0.08660,0.76200,0.61600
CCL_AC000304,161655.6,070515,0.05250,0.51140,0.10870,0.81400,3.70400
CCL_AC000259,161655.6,070515,0.04870,0.36420,0.08830,0.76400,0.61000
CCL_AC000304,161655.6,070515,0.05360,0.50400,0.10100,0.80800,3.99000
CCL_AC000259,161655.8,070515,0.04860,0.36620,0.08520,0.76600,0.62200
CCL_AC000304,161655.8,070515,0.05350,0.50250,0.09980,0.80700,4.03700
CCL_AC000259,161656.0,070515,0.04810,0.36830,0.08870,0.76900,0.61200
CCL_AC000304,161656.0,070515,0.05410,0.50060,0.10220,0.80500,3.89800
CCL_AC000259,161656.0,070515,0.04830,0.36440,0.08470,0.76600,0.62300
CCL_AC000304,161656.0,070515,0.05210,0.49490,0.08960,0.80900,4.52200
CCL_AC000259,161656.2,070515,0.04870,0.35860,0.08720,0.76100,0.60900
CCL_AC000304,161656.2,070515,0.05310,0.49900,0.10290,0.80800,3.84700
