utc_time,utc_date,longitude,latitude,heading,elevation
161631.0,070515,-96.6191592,39.1328313,3.143178211433,312.2
161631.0,070515,-96.6191592,39.1328313,3.143178211433,312.2
161631.2,070515,-96.6191592,39.1328314,3.142446416101,312.21
161631.2,070515,-96.6191592,39.1328314,3.142446416101,312.21
161631.2,070515,-96.6191592,39.1328314,3.142446416101,312.21
161631.2,070515,-96.6191592,39.1328314,3.142446416101,312.21
161631.4,070515,-96.6191592,39.1328314,3.143218866623,312.2
161631.4,070515,-96.6191592,39.1328314,3.143218866623,312.2
161631.4,070515,-96.6191592,39.1328314,3.143218866623,312.2
161631.4,070515,-96.6191592,39.1328314,3.143218866623,312.2
161631.6,070515,-96.6191592,39.1328314,3.141673921229,312.21
161631.6,070515,-96.6191592,39.1328314,3.141673921229,312.21
161631.6,070515,-96.6191592,39.1328314,3.141673921229,312.21
161631.6,070515,-96.6191592,39.1328314,3.141673921229,312.21
161631.8,070515,-96.6191592,39.1328314,3.142404802927,312.21
161631.8,070515,-96.6191592,39.1328314,3.142404802927,312.21
161631.8,070515,-96.6191592,39.1328314,3.142404802927,312.21
161631.8,070515,-96.6191592,39.1328314,3.142404802927,312.21
161632.0,070515,-96.6191592,39.1328313,3.143905867500,312.21
161632.0,070515,-96.6191592,39.1328313,3.143905867500,312.21
161632.0,070515,-96.6191592,39.1328313,3.143905867500,312.21
161632.0,070515,-96.6191592,39.1328313,3.143905867500,312.21
161632.2,070515,-96.6191591,39.1328314,3.142404341478,312.21
161632.2,070515,-96.6191591,39.1328314,3.142404341478,312.21
161632.2,070515,-96.6191591,39.1328314,3.142404341478,312.21
161632.2,070515,-96.6191591,39.1328314,3.142404341478,312.21
161632.4,070515,-96.6191592,39.1328313,3.142445930437,312.21
161632.4,070515,-96.6191592,39.1328313,3.142445930437,312.21
161632.4,070515,-96.6191592,39.1328313,3.142445930437,312.21
161632.4,070515,-96.6191592,39.1328313,3.142445930437,312.21
161632.6,070515,-96.6191592,39.1328314,3.141673871726,312.21
161632.6,070515,-96.6191592,39.1328314,3.141673871726,312.21
161632.6,070515,-96.6191592,39.1328314,3.141673871726,312.21
161632.6,070515,-96.6191592,39.1328314,3.141673871726,312.21
161632.8,070515,-96.6191592,39.1328313,3.143135736936,312.21
161632.8,070515,-96.6191592,39.1328313,3.143135736936,312.21
161632.8,070515,-96.6191592,39.1328313,3.143135736936,312.21
161632.8,070515,-96.6191592,39.1328313,3.143135736936,312.21
161633.0,070515,-96.6191592,39.1328313,3.143177309487,312.2
161633.0,070515,-96.6191592,39.1328313,3.143177309487,312.2
